LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,TIME,Time,Unit Code,Unit,Value,Flag Codes,Flags
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,9793.070208,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,10792.41079,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,3925.520688,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,13089.78549,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,2458.723766,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,6138.338791,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,23759.33824,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,9940.232558,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,21106.6094,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,8482.559551,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,4274.705548,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,33684.08389,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,26996.3657,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,7398.391233,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,11060.31193,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,12067.67338,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,28073.24694,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,9263.621226,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2003,2003,USD,US Dollar,24761.94659,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,33962.01513,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,33784.25427,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,32063.50446,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,33925.89257,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,20911.93546,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,32947.97872,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,31201.58238,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,29065.04961,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,31741.69479,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,25460.41624,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,16272.00577,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,35552.17362,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,38761.39754,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,29481.68563,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,30837.17543,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,23773.59083,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,64633.73042,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,11926.99599,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,35809.29573,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,25006.73811,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,42549.11085,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,13354.45676,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,21477.75208,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,15197.80286,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,26181.89005,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,33858.72853,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,40044.48593,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,10884.2573,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,32078.67176,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,41659.66269,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,10510.54411,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,11755.13211,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,4412.919867,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,14496.44734,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,2670.248362,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,6521.591491,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,25137.05284,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,10984.49661,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,22757.99328,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,9040.324049,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,4689.593784,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,35357.04046,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,28438.48585,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,7905.061733,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,12279.25365,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,13030.3751,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,29179.82659,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,9768.125886,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2004,2004,USD,US Dollar,25925.76554,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,35642.41872,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,35024.55747,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,33176.68089,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,36327.66204,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,22045.9989,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,34152.88171,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,32051.76283,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,30504.05878,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,32236.74099,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,25577.44541,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,17112.20221,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,37427.93511,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,40465.54027,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,30028.48898,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,32174.40011,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,25186.6381,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,68707.78183,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,12539.95753,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,37625.25245,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,25590.12753,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,47800.54056,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,13898.41301,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,22725.35165,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,16595.26157,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,27600.93717,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,34244.35933,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,41467.49727,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,11910.60672,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,32740.96024,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,44052.383,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,11056.43744,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,12667.85361,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,5039.103448,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,16584.41092,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,2927.415183,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,7001.130257,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,24742.79586,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,12698.29923,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,23848.60254,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,9680.447741,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,5209.488946,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,36984.29488,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,29787.69814,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,8431.955623,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,13914.10251,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2005,2005,USD,US Dollar,14510.65373,,
