id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
16021;François Ponsard - La Muette;True;23;17;5;2;3;True;True;2022-03-11T06:00:29+01:00;48.8583666,2.2744515;Paris;75116
13041;Porte d'Ivry;True;50;46;4;2;2;True;True;2022-03-11T05:57:26+01:00;48.82176874759649,2.3688706755638127;Paris;75113
9031;Provence - Chaussée d'Antin;True;25;23;1;1;0;True;True;2022-03-11T06:00:37+01:00;48.87428447542072,2.332976511564311;Paris;75109
9118;Faubourg Poissonniere - Delta;True;36;25;11;0;11;True;True;2022-03-11T05:58:34+01:00;48.882555807626765,2.3497482016682625;Paris;75110
15035;Place Etienne Pernet;True;43;1;42;33;9;True;True;2022-03-11T06:00:46+01:00;48.84243457133779,2.2921819612383847;Paris;75115
10163;Gare du Nord - Demarquay;True;30;21;8;3;5;True;True;2022-03-11T05:56:48+01:00;48.881154,2.358411;Paris;75110
18049;Porte d'Aubervilliers;True;55;50;3;0;3;True;True;2022-03-11T05:59:46+01:00;48.89859661942376,2.3689722642302513;Paris;75118
31023;Place François Mitterand;True;34;27;7;1;6;True;True;2022-03-11T05:54:50+01:00;48.86492782016328,2.442958317697048;Montreuil;93048
9117;Bellefond - Maubeuge;True;31;19;12;3;9;True;True;2022-03-11T05:55:33+01:00;48.878255397644715,2.345264218747616;Paris;75109
20019;Place du Maquis du Vercors;True;31;31;0;0;0;True;True;2022-03-11T05:59:39+01:00;48.877321579493575,2.4083782732486725;Paris;75120
35003;Gabrielle Josserand - Edouard Vaillant;True;25;14;10;1;9;True;True;2022-03-11T05:58:08+01:00;48.90271566255436,2.3933270573616032;Pantin;93055
18137;Poissonniers - Nord;True;28;13;15;3;12;True;True;2022-03-11T06:00:52+01:00;48.892511213520656,2.3522228747606277;Paris;75118
35014;Charles de Gaulle - Jean Lolive;True;26;23;1;0;1;True;True;2022-03-11T05:57:29+01:00;48.8932644350857,2.4126765131950383;Pantin;93055
31013;Centenaire - Sorins;True;45;40;4;3;1;True;True;2022-03-11T05:55:41+01:00;48.85853523359734,2.4273508787155156;Montreuil;93048
11041;Square Saint-Ambroise;True;43;6;33;25;8;True;True;2022-03-11T05:59:47+01:00;48.860934,2.375841;Paris;75111
18001;Damrémont - Caulaincourt;True;18;14;3;0;3;True;True;2022-03-11T05:59:34+01:00;48.88714509078738,2.3325880989432335;Paris;75118
19127;Aubervilliers - Curial;True;23;12;11;6;5;True;True;2022-03-11T05:52:56+01:00;48.89088305227546,2.3688579350709915;Paris;75119
32018;Franciade - Gabriel Péri;True;26;4;22;8;14;True;True;2022-03-11T06:00:27+01:00;48.93261499331498,2.355954498052597;Saint-Denis;93066
16015;Bassano -  Iéna;True;15;12;1;1;0;True;True;2022-03-11T05:56:06+01:00;48.868144510482075,2.296149600985935;Paris;75116
17016;Brochant - Square des Batignolles;True;31;17;14;8;6;True;True;2022-03-11T05:57:32+01:00;48.88818698581028,2.316861143151153;Paris;75117
12107;Diderot - Pierre Bourdan;True;21;12;8;1;7;True;True;2022-03-11T06:00:49+01:00;48.84764862079675,2.3902582749724393;Paris;75112
18019;Square Raymond Souplex;True;52;29;23;4;19;True;True;2022-03-11T05:56:30+01:00;48.89183721478911,2.335426103165901;Paris;75118
47004;Stade Auguste Delaune;True;21;4;15;11;4;True;True;2022-03-11T05:58:18+01:00;48.80896378683884,2.4345204234123234;Maisons-Alfort;94046
15063;Convention - Saint-Charles;True;19;1;18;15;3;True;True;2022-03-11T06:00:37+01:00;48.84315611111599,2.2831090539693832;Paris;75115
18033;Belliard - Damrémont;True;34;15;19;13;6;True;True;2022-03-11T06:00:44+01:00;48.89669238777841,2.338023450388167;Paris;75118
11034;Parmentier - Fontaine au Roi;True;48;16;30;24;6;True;True;2022-03-11T05:57:02+01:00;48.86787670551736,2.372705978671471;Paris;75111
20016;Pyrénées - Maraîchers;True;19;8;10;3;7;True;True;2022-03-11T05:59:34+01:00;48.85714001395299,2.4043509364128113;Paris;75120
41206;Place des Larris;True;34;29;5;0;5;True;True;2022-03-11T05:55:44+01:00;48.8568363,2.4780236;Fontenay-sous-Bois;94033
10010;Place Jacques Bonsergent;True;33;8;22;21;1;True;True;2022-03-11T06:00:50+01:00;48.870948218595146,2.3612049221992497;Paris;75110
13114;Nationale - Marcel Duchamp;True;23;20;3;0;3;True;True;2022-03-11T05:54:48+01:00;48.82463749337136,2.3678014799952507;Paris;75113
16043;Place de Passy;True;15;12;3;1;2;True;True;2022-03-11T06:00:32+01:00;48.85780291711202,2.277500546942199;Paris;75116
15061;Square Desnouettes;True;22;0;21;18;3;True;True;2022-03-11T05:57:24+01:00;48.83476837934194,2.284142297394666;Paris;75115
18043;Clichy - Place Blanche;True;20;17;3;1;2;True;True;2022-03-11T05:58:50+01:00;48.883601088297006,2.333223782479763;Paris;75118
20017;Saint-Blaise - Mouraud;True;27;11;13;3;10;True;True;2022-03-11T05:54:03+01:00;48.85696177597818,2.40869477391243;Paris;75120
16027;Mozart - Jasmin;True;62;51;10;4;6;True;True;2022-03-11T06:00:12+01:00;48.85286124871689,2.268483570651513;Paris;75116
11019;Charonne - Philippe-Auguste;True;32;23;9;8;1;True;True;2022-03-11T05:59:36+01:00;48.85560316202584,2.390546390619984;Paris;75111
1117;Pont Neuf - Rivoli;True;26;20;3;2;1;True;True;2022-03-11T06:00:10+01:00;48.86008989261731,2.344057559967041;Paris;75101
23008;Hôtel de Ville de Levallois Perret;True;26;4;21;13;8;True;True;2022-03-11T05:55:23+01:00;48.89314451997415,2.2888818383216862;Levallois-Perret;92044
8019;Naples - Rome;True;26;26;0;0;0;True;True;2022-03-11T06:00:02+01:00;48.879960700846226,2.321358695626259;Paris;75108
7026;Place de Finlande;True;25;24;1;1;0;True;True;2022-03-11T05:59:06+01:00;48.86240833596654,2.311362437903881;Paris;75107
13103;Hôpital Pitié Salpêtrière;True;50;49;1;0;1;True;True;2022-03-11T05:55:46+01:00;48.8377016,2.3604946;Paris;75113
12108;Bercy.;True;66;31;34;29;5;True;True;2022-03-11T06:00:23+01:00;48.839966914994,2.3788625746965;Paris;75112
32001;Proudhon - Président Wilson;True;30;6;23;19;4;True;True;2022-03-11T05:59:42+01:00;48.90644276349534,2.3584905266761784;Saint-Denis;93066
2110;Jeûneurs - Mulhouse;True;28;25;1;0;1;True;True;2022-03-11T05:56:05+01:00;48.868997,2.346925;Paris;75102
7008;Villersexel - Saint-Germain;True;16;11;4;4;0;True;True;2022-03-11T05:58:49+01:00;48.858297001217615,2.323793470859528;Paris;75107
1022;Danielle Casanova - Place Vendôme;True;37;36;0;0;0;True;True;2022-03-11T05:57:01+01:00;48.86826649822326,2.3304839059710503;Paris;75101
20201;Eugène Reisz - Davout;True;20;13;7;3;4;True;True;2022-03-11T05:53:34+01:00;48.85631874632638,2.410396970808506;Paris;75120
13019;Fernand Braudel - Vincent Auriol;True;36;18;18;9;9;True;True;2022-03-11T06:00:17+01:00;48.83637852318147,2.3723404482007027;Paris;75113
12004;Traversière - Ledru-Rollin;True;34;2;32;30;2;True;True;2022-03-11T05:59:34+01:00;48.850735824128805,2.375870111706245;Paris;75112
8105;François 1er - Lincoln;True;31;30;1;0;1;True;True;2022-03-11T05:55:50+01:00;48.86951797934417,2.302426218841562;Paris;75108
4110;Neuve Saint-Pierre - Beautreillis;True;20;2;17;17;0;True;True;2022-03-11T05:58:15+01:00;48.85355351439652,2.3639122769236565;Paris;75104
9113;Bleue - Trévise;True;30;13;17;16;1;True;True;2022-03-11T05:59:07+01:00;48.87578906564573,2.347289621829987;Paris;75109
8001;Petit Palais;True;43;40;2;2;0;True;True;2022-03-11T05:54:00+01:00;48.8667692,2.3157655;Paris;75108
2014;Daunou - Louis le Grand;True;17;15;0;0;0;True;True;2022-03-11T05:55:14+01:00;48.869113,2.332515;Paris;75102
18202;Diane Arbus;True;38;10;27;8;19;True;True;2022-03-11T06:00:58+01:00;48.898800717199,2.3524022474884987;Paris;75118
11048;Place Mireille Havet;True;43;4;35;33;2;True;True;2022-03-11T06:00:59+01:00;48.850533,2.383756;Paris;75112
14030;Pernety - Raymond Losserand;True;32;17;15;5;10;True;True;2022-03-11T06:00:18+01:00;48.83425462795304,2.317609339386963;Paris;75114
11046;Place de la République - Voltaire;True;19;13;5;4;1;True;True;2022-03-11T05:56:31+01:00;48.86683096894219,2.3654810339212418;Paris;75111
17022;Pereire - Place de Wagram;True;46;33;13;9;4;True;True;2022-03-11T06:00:37+01:00;48.887070607581215,2.304111124531457;Paris;75117
6031;Pierre Sarrazin - Saint-Michel;True;33;30;3;1;2;True;True;2022-03-11T05:56:45+01:00;48.85090814639774,2.3421307280659676;Paris;75106
13122;Parc de Choisy;True;25;24;1;1;0;False;False;2022-01-06T16:54:17+01:00;48.828156251574946,2.358513532903332;Paris;75113
8049;Georges V - François 1er;True;22;22;0;0;0;True;True;2022-03-11T05:58:25+01:00;48.87034,2.30082;Paris;75108
10036;Aqueduc - Villette;True;28;16;11;3;8;True;True;2022-03-11T05:58:24+01:00;48.883886063895396,2.36719880331497;Paris;75119
21952;Place Tony de Graaff;True;42;1;39;35;4;True;True;2022-03-11T05:59:57+01:00;48.8181645,2.2458109;Meudon;92048
19041;Belleville - Pyrénées;True;42;31;9;1;8;True;True;2022-03-11T05:59:21+01:00;48.8741908,2.3860039;Paris;75119
10164;Claude Vellefaux - Sambre et Meuse;True;34;5;27;14;13;True;True;2022-03-11T06:00:32+01:00;48.875022,2.370478;Paris;75110
14028;Alésia - Suisses;True;47;32;15;2;13;True;True;2022-03-11T05:55:47+01:00;48.831682520717614,2.3149869226003754;Paris;75114
17104;Jardin Marguerite Long;True;22;9;13;12;1;True;True;2022-03-11T05:58:51+01:00;48.8816985773914,2.2836575657129288;Paris;75117
20137;Borrégo - Gambetta;True;25;19;6;0;6;True;True;2022-03-11T05:58:30+01:00;48.87330497045532,2.4014145880937576;Paris;75120
23105;Sèvres Rive Gauche;True;33;31;2;0;2;True;True;2022-03-11T05:59:49+01:00;48.82144321827765,2.215078530688475;Sèvres;92072
15107;Palais des Sports;True;22;2;20;17;3;True;True;2022-03-11T05:57:06+01:00;48.83346851742578,2.2858720645308495;Paris;75115
19030;Melun - Jean Jaurès;True;28;11;16;3;13;True;True;2022-03-11T05:59:59+01:00;48.8837796723475,2.376477420330048;Paris;75119
31704;Jeanne Hornet - Girardot;True;29;23;4;1;3;True;True;2022-03-11T05:51:32+01:00;48.873802681432146,2.427820265293122;Bagnolet;93006
22002;Argenson - Château;True;25;11;13;10;3;True;True;2022-03-11T05:55:17+01:00;48.888559314669514,2.2642001509666447;Neuilly-sur-Seine;92051
21024;Billancourt - Général Leclerc;True;22;17;5;3;2;True;True;2022-03-11T05:59:13+01:00;48.8322649,2.2380413;Boulogne-Billancourt;92012
35008;Place de l'Eglise - Pantin;True;30;24;5;2;3;True;True;2022-03-11T05:57:59+01:00;48.892809461520265,2.4124351143836975;Pantin;93055
32603;Calmette;True;32;21;11;1;10;True;True;2022-03-11T05:57:20+01:00;48.88104925098552,2.424993216991425;Les Lilas;93045
13022;Butte aux Cailles - Esperance;True;36;27;4;1;3;True;True;2022-03-11T05:51:26+01:00;48.82758774190948,2.3492151126265526;Paris;75113
2013;Favart - Italiens;True;17;16;0;0;0;True;True;2022-03-11T05:53:04+01:00;48.87144635392104,2.338290105850787;Paris;75102
16031;Vignes - Boulainvilliers;True;21;14;7;0;7;True;True;2022-03-11T05:53:17+01:00;48.856399483950504,2.275240458548069;Paris;75116
21311;Parvis Corentin Celton;True;55;15;37;35;2;True;True;2022-03-11T05:59:43+01:00;48.82747252522725,2.2784319519996648;Issy-les-Moulineaux;92040
12127;Tremblay - Lac des Minimes;True;48;24;23;4;19;True;True;2022-03-11T06:00:40+01:00;48.834131261494356,2.454751655459404;Paris;75112
12041;Bois de Vincennes.;True;60;51;9;6;3;True;True;2022-03-11T05:56:52+01:00;48.8338064,2.4132221;Saint-Mandé;75112
17005;Brochant - Clichy;True;53;31;22;10;12;True;True;2022-03-11T05:57:59+01:00;48.89032998912038,2.319730559929781;Paris;75117
15059;Parc André Citroën;True;65;3;60;58;2;True;True;2022-03-11T05:59:05+01:00;48.840639944296655,2.2780618071556096;Paris;75115
14016;René Coty - Parc Montsouris;True;55;37;15;5;10;True;True;2022-03-11T05:58:37+01:00;48.82479134498032,2.336124926805496;Paris;75114
7016;Surcouf - Université;True;58;29;29;28;1;True;True;2022-03-11T06:00:12+01:00;48.861273016278126,2.309453550914185;Paris;75107
12120;Lac Daumesnil - Saint-Maurice;True;50;42;7;4;3;True;True;2022-03-11T05:57:16+01:00;48.82774555743318,2.4183654785156246;Paris;75112
18138;Ney - Charles Hermite;True;20;3;16;11;5;True;True;2022-03-11T05:57:50+01:00;48.89874803977525,2.3645754531025887;Paris;75118
22012;Madeleine Michelis - Roule;True;25;14;11;11;0;True;True;2022-03-11T05:56:01+01:00;48.88260431301364,2.2773634269833565;Neuilly-sur-Seine;92051
14006;Saint-Jacques - Tombe Issoire;True;23;19;4;4;0;True;True;2022-03-11T05:53:16+01:00;48.833206330538864,2.3369108140468597;Paris;75114
18014;Léon - Doudeauville;True;13;1;12;2;10;True;True;2022-03-11T05:55:45+01:00;48.88832421845225,2.353573372638597;Paris;75118
4013;Vieille du Temple - Francs Bourgeois;True;29;24;5;4;1;True;True;2022-03-11T05:54:27+01:00;48.858256413365815,2.35821794718504;Paris;75104
18035;René Binet - Porte de Montmartre;True;37;22;15;15;0;True;True;2022-03-11T05:55:08+01:00;48.89905109950848,2.3365534096956253;Paris;75118
2001;Greneta - Sebastopol;True;32;20;12;12;0;True;True;2022-03-11T05:56:54+01:00;48.86524233322809,2.3516669869422917;Paris;75102
15009;Suffren - Pérignon;True;46;30;16;16;0;True;True;2022-03-11T05:58:51+01:00;48.84717561492764,2.307052147596786;Paris;75115
18042;Place Pigalle;True;21;20;0;0;0;True;True;2022-03-11T05:56:39+01:00;48.8827555,2.3361566;Paris;75118
11044;Square du Bataclan;True;20;5;12;11;1;True;True;2022-03-11T06:00:08+01:00;48.8633762,2.3711327;Paris;75111
7101;Raspail - Chomel;True;49;43;4;4;0;True;True;2022-03-11T06:00:28+01:00;48.852233164303094,2.3266580700874333;Paris;75107
21009;Le Corbusier - Jean Jaurès;True;46;38;7;6;1;True;True;2022-03-11T06:00:21+01:00;48.83780830557548,2.2408381104469304;Boulogne-Billancourt;92012
17116;Reims - Porte d'Asnières;True;26;20;6;3;3;True;True;2022-03-11T06:00:57+01:00;48.891834448210986,2.300144659954865;Paris;75117
21951;Place Centrale;True;22;21;1;0;1;True;True;2022-03-11T05:55:23+01:00;48.78740167690531,2.2278830409049992;Meudon;92048
5019;Poissy - Saint-Germain;True;25;17;8;7;1;True;True;2022-03-11T05:58:28+01:00;48.849696494270084,2.352968528866768;Paris;75105
44103;Pont De Charenton;True;18;3;15;8;7;True;True;2022-03-11T06:00:52+01:00;48.8179685,2.4199531;Saint-Maurice;94069
11003;Keller - La Roquette;True;34;4;29;27;2;True;True;2022-03-11T06:00:07+01:00;48.8555508,2.3752778;Paris;75111
22403;Pierre Brossolette - Adolphe Pinard;True;24;5;19;7;12;True;True;2022-03-11T05:56:36+01:00;48.82177227954821,2.313155829906464;Malakoff;92046
9012;Rougemont - Poissonnière;True;30;29;1;1;0;True;True;2022-03-11T05:57:25+01:00;48.871611569354755,2.345873080193996;Paris;75109
21120;Docteur Calmette - Martre;False;30;0;0;0;0;False;False;2021-11-24T12:52:15+01:00;48.89896935848292,2.308651325238316;Clichy;92024
15020;Mairie du 15ème;True;32;1;31;25;6;True;True;2022-03-11T06:00:41+01:00;48.8417762,2.2986539;Paris;75115
22009;Charles de Gaulle - Orléans;True;26;16;9;8;1;True;True;2022-03-11T06:00:10+01:00;48.88092225101522,2.271581590175629;Neuilly-sur-Seine;92051
13113;Vistule - Choisy;True;33;24;7;2;5;True;True;2022-03-11T05:59:46+01:00;48.82365543660611,2.3615723848342896;Paris;75113
14128;Gergovie - Vercingétorix;True;29;21;8;7;1;True;True;2022-03-11T05:58:18+01:00;48.83453413883994,2.313154547426182;Paris;75115
19031;Manin - Crimée;True;23;1;21;3;18;True;True;2022-03-11T05:59:28+01:00;48.8831217743719,2.3863670602440834;Paris;75119
7024;Rapp - Place du Général Gouraud;True;31;12;19;17;2;True;True;2022-03-11T05:59:21+01:00;48.85810288510693,2.300407290458679;Paris;75107
1016;Thérèse - Opéra;True;25;23;1;0;1;True;True;2022-03-11T05:58:30+01:00;48.86648351450895,2.334433421223788;Paris;75101
31101;Jules Guesde - Laennec;True;19;9;9;1;8;True;True;2022-03-11T06:00:33+01:00;48.87628983900398,2.5006942078471184;Rosny-sous-Bois;93064
8015;Roquépine - Malesherbes;True;37;35;2;2;0;True;True;2022-03-11T05:51:55+01:00;48.87345073390807,2.320404499769211;Paris;75108
31026;Demi-Lune - Aristide Briand;True;20;1;19;1;18;True;True;2022-03-11T06:00:14+01:00;48.87626381919953,2.4562818557024;Montreuil;93048
16016;Paul Doumer - La Tour;True;34;31;2;1;1;True;True;2022-03-11T05:54:58+01:00;48.860116109626574,2.280840481911055;Paris;75116
17001;Guy Môquet - Saint-Ouen;True;53;22;31;17;14;True;True;2022-03-11T06:00:33+01:00;48.892777719023975,2.3270335793495183;Paris;75117
21108;Mairie de Clichy;True;51;1;47;42;5;True;True;2022-03-11T05:59:30+01:00;48.903653634660834,2.3059353232383732;Clichy;92024
12129;Bois de Vincennes - Porte Jaune;True;35;34;0;0;0;True;True;2022-03-11T05:58:34+01:00;48.838751246689455,2.4605489149689674;Paris;75112
6014;Pont de Lodi - Dauphine;True;23;16;7;6;1;True;True;2022-03-11T06:00:21+01:00;48.855296898603285,2.339947307565249;Paris;75106
19113;Pré Saint-Gervais - Lilas;True;28;21;7;0;7;True;True;2022-03-11T06:00:21+01:00;48.87787062698808,2.39590734243393;Paris;75119
14116;Romain Rolland;True;25;9;15;9;6;True;True;2022-03-11T05:58:58+01:00;48.820215229662765,2.3234144234418346;Montrouge;75114
9016;Choron - Martyrs;True;17;4;12;12;0;True;True;2022-03-11T05:59:28+01:00;48.877851443502536,2.3396701365709305;Paris;75109
31018;Gambetta - Michelet;True;33;28;4;3;1;True;True;2022-03-11T06:00:39+01:00;48.85273792380526,2.429966032505036;Montreuil;93048
10039;Sambre et Meuse - Villette;True;25;20;1;0;1;True;True;2022-03-11T06:00:29+01:00;48.87440566621717,2.373807237995119;Paris;75110
47002;Les Juilliottes;True;21;6;15;8;7;True;True;2022-03-11T06:00:00+01:00;48.8043072,2.4437362;Maisons-Alfort;94046
35004;Place du Président Salvador Allende;True;60;57;2;0;2;True;True;2022-03-11T05:58:32+01:00;48.897307310356055,2.40079153681279;Pantin;93055
33005;République - Henri Barbusse;True;32;21;10;1;9;True;True;2022-03-11T05:53:28+01:00;48.90661553626751,2.389432489871979;Aubervilliers;93001
13021;Boussingault - Tolbiac;True;28;0;28;16;12;True;True;2022-03-11T06:00:34+01:00;48.82603516605852,2.342176808004326;Paris;75113
5030;Sorbonne - Ecoles;True;50;47;3;2;1;True;True;2022-03-11T05:53:55+01:00;48.849686566191,2.3434996604919;Paris;75105
11031;Jacquard - Ternaux;True;39;6;31;23;8;True;True;2022-03-11T05:56:53+01:00;48.8646605,2.373162;Paris;75111
11107;Faidherbe - Dahomey;True;44;21;22;12;10;True;True;2022-03-11T05:58:01+01:00;48.851358329771806,2.383823134795429;Paris;75111
19124;Alexander Fleming - Belvédère;True;31;30;0;0;0;True;True;2022-03-11T06:00:08+01:00;48.88179064200294,2.4030599377642674;Paris;75119
20103;Le Vau - Maurice Bertaux;True;25;19;6;1;5;True;True;2022-03-11T06:00:33+01:00;48.86803439043193,2.411030612453627;Paris;75120
35011;Honoré d'Estienne d'Ovres - Grilles;True;18;1;17;3;14;True;True;2022-03-11T05:59:53+01:00;48.89056394743836,2.4064831843792427;Pantin;93055
16041;Versailles - Claude Terrasse;True;46;27;18;14;4;True;True;2022-03-11T05:57:56+01:00;48.84021933807409,2.263834191152959;Paris;75116
19036;Hôpital Robert Debré;True;33;30;2;0;2;True;True;2022-03-11T05:52:39+01:00;48.88005222200894,2.4008650346327003;Paris;75119
4109;Mornay - Sully;True;15;3;11;7;4;True;True;2022-03-11T05:56:28+01:00;48.84970399548416,2.364460788667202;Paris;75104
32021;Place du Front Populaire - George Sand;True;35;32;1;0;1;True;True;2022-03-11T05:58:59+01:00;48.90680713698062,2.364541214992642;Saint-Denis;93066
3101;Porte Saint-Martin;True;35;21;14;12;2;True;True;2022-03-11T06:00:58+01:00;48.86860172112996,2.35570102930069;Paris;75103
15019;Paul Barruel - Vaugirard;True;39;13;25;12;13;True;True;2022-03-11T06:00:04+01:00;48.84014918546239,2.3044332861900334;Paris;75115
23302;Parc de Sceaux - Centre-Ville;True;33;25;5;0;5;True;True;2022-03-11T05:59:12+01:00;48.7769529826096,2.2957214713096623;Sceaux;92071
16007;Longchamp - Place d'Iéna;True;40;37;1;0;1;True;True;2022-03-11T05:55:48+01:00;48.86491723343388,2.2926748171448708;Paris;75116
2101;Bachaumont - Montmartre;True;33;20;12;12;0;True;True;2022-03-11T05:58:34+01:00;48.86617395079137,2.3449775576591496;Paris;75102
10110;Louis Blanc - Jemmapes;True;31;21;9;6;3;True;True;2022-03-11T06:00:21+01:00;48.879330755297346,2.368448562920093;Paris;75110
14007;Ferrus - Saint-Jacques;True;34;30;4;1;3;True;True;2022-03-11T05:57:22+01:00;48.8313878,2.3408563;Paris;75114
13010;Place d'Italie - Vincent Auriol;True;40;34;4;0;4;True;True;2022-03-11T05:59:29+01:00;48.83148187446674,2.356755029231863;Paris;75113
12154;Square Georges Melies;True;40;31;9;5;4;True;True;2022-03-11T05:57:07+01:00;48.84070239213081,2.409667745232582;Paris;75112
20002;Square de la rue Pixérécourt;True;15;5;9;0;9;True;True;2022-03-11T05:56:52+01:00;48.8736824,2.3960278;Paris;75120
